,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Weights_1,0.18289480255665347,0.9325429945338288,0.7222082967473433,0.2531794231747747,0.8823051460795079,0.48588679082942565,0.05164284179268319,0.9756252822885423,0.45185058460997685,0.5355774081425146,0.1952177626948639,0.008943421399156049,0.7839638728383214,0.08887067975779217,0.8585654446368918,0.744090097949083,0.6868623179960373,0.7123667053884976,0.7581983280615927,0.4894634204399624,0.7389843879779208,0.6897509569755064,0.4789024905688346,0.7195865805068388,0.1655614676178655,0.2620600803529227,0.3790884344054991,0.8539993306987964,0.06534963461160093,0.38079424372916626,0.84879763846855,0.8468233303684192,0.8607698438810032,0.05357815872257066,0.40079587760121904,0.7555643718043417,0.2676735714376497,0.42858722115281656,0.005187759024842475,0.4308023746809919,0.07954302596471075,0.46685324976419007,0.9926154179182727,0.9064882556535487,0.7429796843907917,0.9539272020230027,0.3193399817313436,0.5162722515505697,0.5210652881607071,0.20390004528260297,0.1389003914573841,0.3959576333497151,0.8133266322828826,0.2664243291157825,0.9039420037821948,0.2526914090835958,0.8205415824105176,0.8746173890282023,0.5308387388713174,0.9884770660597205,0.3749423165544792,0.6281203182654815,0.03758910734155951,0.43111193805917425,0.25791762513210537,0.8622649178255153,0.3401975848112755,0.5849261405364335,0.6571655369079272,0.6043097977993848,0.24711035004644655,0.024496984304962166,0.7750399922585801,0.01928562508736753,0.024967804318327902,0.7916686566356501,0.6268613239102623,0.8327154396713472,0.08522276955787034,0.5287434217857382,0.13906830988556096,0.7002636868393695,0.9402761087213823,0.5447636365181467,0.12408520970806591,0.8261791929974039,0.10907476632916213,0.0846022308181662,0.1119129078713419,0.704580161244354,0.12181058295608316,0.7482898222515794,0.8254884908453552,0.46687825444093034,0.9240879220678626,0.5300304434260841,0.30356602115776465,0.6274974268462319,0.6098515930936541,0.05703157475305376
Biases_1,0.7608430777460522,0.2315553223871185,0.04014478908805996,0.3471245447353498,0.7534914907512238,0.862420418483949,0.8928321029053524,0.9438337299529891,0.9741440563364355,0.7915189208946517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_2,0.15422405787944138,0.38495833931895695,0.8636657742747736,0.9706593787551426,0.27037614823141143,0.8067871188065852,0.38821004502916034,0.9913458679101913,0.17768063556379143,0.23009998999460468,0.565616998472657,0.22942397812447957,0.7822515672236701,0.2600713105152904,0.43189954604909886,0.14723541040150134,0.1333697596536575,0.7179517495112132,0.4413642498874796,0.6971747833369369,0.6607455835903061,0.5958816922825465,0.9400594066848385,0.16409358537904517,0.8060533672677892,0.46206584529643113,0.18710536740868056,0.2631589594300253,0.48431971667244256,0.744571883555084,0.11673196924981166,0.30617884555179475,0.822772141714021,0.8634355823155623,0.22472889855735545,0.6782672185055559,0.5002534788178922,0.6113688263792312,0.8346680126896961,0.39542595567095107,0.8566216735863841,0.7218995846694065,0.8327619767148068,0.6646810815018704,0.3063827106621221,0.7404648086291145,0.4173771963585531,0.9141637441656277,0.4394869770232346,0.046053230264488265,0.703148407917169,0.4898787166185268,0.8817302969626576,0.48394882718695964,0.2050530615326832,0.8873917732931306,0.16178149795362762,0.741407090091598,0.17524559648429916,0.6695216075441,0.9703402562690795,0.5943550255485547,0.7936423178644383,0.274177430277902,0.9589567780815242,0.6974715346347304,0.9637665476423015,0.15285486215253474,0.6175236701137726,0.3924855267559818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biases_2,0.7547603222828547,0.6833942576254805,0.6507061490030238,0.7495976172206807,0.7886656103767619,0.6865225464005007,0.6327217715849123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_3,0.11513648365141271,0.17692735012686034,0.3241887897369694,0.11158382606778416,0.6725330066768176,0.7725417474486281,0.2763530148695498,0.7982953181424498,0.028697841959148818,0.03565041060843077,0.8274165346720905,0.008878699970431003,0.255704969759733,0.4721744172989313,0.2401841116679797,0.13323007705705614,0.6793334992448936,0.9819770666706217,0.09061785732893957,0.2415884849775165,0.4846235975980435,0.1379831628579422,0.005070580317608653,0.5910328094167838,0.6086360580120522,0.5212541140676415,0.5333236615316086,0.052919780389761084,0.8104177911344889,0.9485555038358259,0.4275056634676825,0.15725628592826668,0.3970043414913801,0.7922959902711124,0.43991045549940655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biases_3,0.6485861130726553,0.49764042675668463,0.806092884687206,0.5759734302737624,0.9206039824017083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_4,0.3154980595836989,0.48471529325543916,0.22552553205130355,0.40332274785264766,0.44851206888101414,0.08174455168988914,0.22731699453398801,0.41672984365420984,0.6186685159334835,0.7392854091317418,0.06744390365000141,0.6724499436320612,0.1240688132523341,0.3579617780585509,0.3587411922142467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biases_4,0.15259889913192348,0.8759543672913755,0.11202516836060106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_5,0.5920666193138111,0.5216818043972685,0.21296537650180725,0.4469107538260202,0.12363776534887927,0.6563616644302556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FitnessValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
