,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Weights_1,0.7750901133732466,0.8111199284283771,0.14531628723499534,0.8074105862135995,0.6829972986094628,0.4720387345821525,0.3072662983834208,0.5980080497402256,0.2822690804802437,0.1853801834045845,0.9247513821007676,0.5907402032795426,0.6499358925376921,0.3508570439912765,0.8498280362131394,0.5058509983701628,0.31050976150269394,0.1924796866369769,0.4504515635216165,0.17450056943931835,0.3503306823618123,0.8325289699724768,0.03894896711068596,0.5701407107488141,0.20343906042057347,0.9800155288708191,0.7952191908558821,0.7532485436151444,0.9261548009363839,0.4986267484526754,0.572358972907446,0.07021395346621817,0.5501305989520138,0.7835192649228346,0.7594979044247819,0.8563565504363225,0.32457968523573477,0.018241087324387673,0.27125419258326156,0.1015208328924121,0.2078612194794771,0.09572844571923433,0.208302519903805,0.5714025851188521,0.11274185068036546,0.3969102703368028,0.2028928777710377,0.797475021466733,0.9110029632891918,0.503157686906924,0.8271987101805781,0.3680910768806146,0.7608853839275402,0.495196521972319,0.7051218522304568,0.5842542519337558,0.11567133531935736,0.35918433148092666,0.4178329851884276,0.823614160823724,0.1162109983627505,0.29328680289681064,0.141812084782304,0.8651741938846109,0.8330251615746022,0.42344317889087424,0.8158725532236198,0.2941032091227298,0.06676462294796659,0.9075493427589962,0.9305000060780008,0.41295448606124563,0.5667856410068651,0.7553828826425324,0.09564719722677328,0.6806331564000244,0.14406463072803877,0.34166791474471303,0.32393587469990515,0.9035620730442572,0.7079766826949812,0.43194854433205065,0.2873784550827343,0.8556615322461774,0.49604700133120616,0.9293500513374771,0.5963213078654818,0.4520104705865565,0.6308453851572191,0.032864136632355656,0.6004413133466987,0.23504773924701827,0.8969945284162045,0.20171893148091857,0.3392519271857217,0.7311739958870285,0.08321161840135838,0.63474423112533,0.9913801496311162,0.4199722643717735
Biases_1,0.30839931086683003,0.9201469773835963,0.9736765562484135,0.701654807858329,0.3275585724955248,0.808668874792035,0.2126529994531925,0.4375053902453526,0.7434739366567807,0.37287639160346686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_2,0.38610390880754264,0.0201827257703171,0.15609840930368046,0.587840974874479,0.2438798291936125,0.14555604016754353,0.9467842246749998,0.1468363591788434,0.9359127744343027,0.6842709744764611,0.7636631388482921,0.18990607786500957,0.5582077926385652,0.5623104442924848,0.06073295913795407,0.6652280180528265,0.962185767547922,0.24543119637688338,0.9291796463909606,0.16112127771847962,0.6456702334641268,0.6104426092091647,0.6596358907231126,0.7013278276116727,0.7205895377502083,0.8321419017792029,0.5695661197176671,0.07220733870168172,0.6240550223327865,0.19954867617630134,0.5898941570762539,0.7575652086190142,0.36248850829157897,0.7932803376731994,0.7557548761974824,0.752892525907456,0.4801514970288274,0.8800386492931142,0.4798112983599684,0.211262167886615,0.12400512186625312,0.5843652042601003,0.4910654334671307,0.18834056541241007,0.7054057894081427,0.9062684673612748,0.5474015208958726,0.08533222426723008,0.9114734919582121,0.08875093669394296,0.6937532347244807,0.3279805788872593,0.8843221740482637,0.404960207363105,0.6160426912090889,0.8677580035079533,0.8783477469724682,0.754391534967197,0.36885854709219623,0.5838925164725283,0.6902180492520045,0.7591531395037834,0.8107270746793731,0.8045798413849219,0.8449195191119346,0.5233480767788328,0.41936289796851045,0.09060838952992478,0.18947120747133417,0.878059763872437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biases_2,0.9489464418741503,0.04484717789859183,0.5738025554627958,0.2989832266728917,0.029165619175350432,0.13365488564188366,0.7996228104840294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_3,0.5904549219107852,0.5472749048321903,0.7229910432727483,0.07812659193293425,0.36051152070347525,0.21224042172050894,0.32364332983490696,0.5167887528528928,0.36655220477937633,0.8343487208736003,0.027527714326608832,0.8196555334496163,0.22368036588121043,0.252932940041493,0.9405456342777359,0.8978434928523648,0.7718433467788394,0.02484676638134098,0.5390568763718794,0.8354212169866608,0.7523367883152565,0.89397789498031,0.5757357440140004,0.24228431573108777,0.35939517745910776,0.2004858666065248,0.5204226889764447,0.2988375662660492,0.1751002756182155,0.10842168645203243,0.07136735980054454,0.3132914725887934,0.08295281905641727,0.5737073992278214,0.6506346817518217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biases_3,0.15509964772937457,0.613352981293197,0.5301884163350961,0.22244607715607012,0.41732193761246517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_4,0.859858082283073,0.9400481106788627,0.3651949531383448,0.5237199363625259,0.0637472224732073,0.07528947509822859,0.6482761999181346,0.6694441883027615,0.04302289339097287,0.43016127395896975,0.8450738275145919,0.9320922077803367,0.04521986244188014,0.8636273792368118,0.71240033430217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biases_4,0.6098085034244117,0.41602796383040785,0.6933680712236937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_5,0.2845335124477929,0.38191808965871954,0.41915313582716707,0.5276013247932764,0.9143208573067728,0.8792232151526255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FitnessValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
