,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Weights_1,0.164279170865417,0.8111361072066264,0.9557629646268845,0.8021216127400681,0.024589897751576162,0.751161387775393,0.6374861347116372,0.8708189754041409,0.7379438972585289,0.922877048206292,0.07781991998608784,0.4838340002303748,0.5717866464257656,0.9652944038909623,0.7793860427545005,0.40094959622687076,0.910554866088644,0.6300329249177608,0.8607077343007539,0.5526167690661202,0.9745503407495478,0.2598283587834145,0.888208119026016,0.159888328551251,0.8647919829226829,0.34082618266247455,0.5066226260129065,0.512092624636537,0.6576510535716427,0.4572010223195956,0.4074019100113927,0.10222396793715216,0.5509451637255413,0.7519910918457439,0.11340461198727347,0.2365638494062846,0.011184552299644213,0.7337691698244334,0.4972965472724765,0.1213110597749184,0.33256147657588675,0.2175168407068071,0.9305651755190896,0.104559058775751,0.8049536290237549,0.13635667570652688,0.13211132847035167,0.14658278909938682,0.8285686401364029,0.4519613338180958,0.7819958194563865,0.3480997758939909,0.137973636447705,0.42880660031216666,0.5287669110238618,0.8239637697589315,0.057618322181209325,0.4556754357596978,0.5238142946461943,0.8173432108045582,0.3419914847502148,0.06518916896121774,0.4736557161011713,0.8167811248186613,0.8367291460532328,0.11067270315787103,0.09005465972581461,0.41226002017353003,0.9795059676523031,0.24532509554895798,0.1665131420797813,0.36123346779111176,0.31780498550913727,0.1626778067028316,0.399567029554466,0.15294597253312103,0.9234799237331416,0.208158954179667,0.1948044121839646,0.025090118647946857,0.7203659184177145,0.3499174512207933,0.8087113523343159,0.37223683951769126,0.5024740609160777,0.6220676727995711,0.3473994510854169,0.9321070516100749,0.8049438534251359,0.30408703945096893,0.7050281842748632,0.8818464387963757,0.7773750261965062,0.27012781603999314,0.7829954485637852,0.7824478182283758,0.5237864146773683,0.03289938887229449,0.2344394315157723,0.20255749481600716
biasesOne,0.616576355262036,0.09807386848045807,0.5664265064714161,0.9371976381916208,0.36583250758913843,0.11096068834674011,0.39895964770899817,0.9945233955160977,0.8568973344463555,0.9758393406800586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_2,0.5246293333011175,0.12526350448653223,0.5125477805660318,0.4443039911978963,0.2925902996980839,0.5183053816908109,0.21085671077116275,0.2143344411197835,0.24006569678531997,0.22282952912181675,0.6171050535036092,0.4253531688183545,0.2913937027515464,0.48342391641194604,0.9665780913217203,0.8729134010508116,0.22809804665721978,0.6879373965892911,0.5400149536329047,0.15998806000954546,0.09590753207703884,0.7777415132364083,0.8489265190267076,0.5142424389553039,0.4282013045667622,0.120638399971839,0.34692214438093727,0.9517542473551258,0.8503536618128201,0.21553576153383802,0.4523988685990097,0.06810497615247091,0.1734501926318236,0.5828165291932802,0.7702306624701978,0.21312878530902013,0.7852065775554915,0.5745060878520868,0.5308531325854539,0.13486942243289568,0.3614878283452607,0.8989051501839219,0.8019021185955642,0.2109773440759114,0.47446008526111183,0.3933083403346439,0.07403199619890555,0.8631692990090954,0.582930272083616,0.8692642325995243,0.46619353827161614,0.7979609492806901,0.04106585347974434,0.09331402364480068,0.27856442414765914,0.5696097776753177,0.3549050893257528,0.13836519133768366,0.9945679510477554,0.8409154644503647,0.3224202080469184,0.6244348871630798,0.8470787159574543,0.9082457481401652,0.1527905521259333,0.23331687955352565,0.38378356940731007,0.8393630677035957,0.7001621363415681,0.02566513765326528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biasesTwo,0.7807765443440887,0.7900121900412479,0.307712829416666,0.1916962744302977,0.05086469594218612,0.7900221305603614,0.8953640862204864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_3,0.18383091000822638,0.19810358193335598,0.6555124534085486,0.11295031590890081,0.8358336023206588,0.9734869771833099,0.9171067169954036,0.15220227003062825,0.06971133341214442,0.11488647397125806,0.18446915304068645,0.519648218364755,0.15168907851528968,0.8611153038539425,0.810223311482056,0.14928393646775118,0.17303732676801575,0.24128229037162585,0.6125580925510056,0.7792457595172295,0.40376283095216514,0.8590956349394354,0.10272292410279149,0.953114890733294,0.13447540117347445,0.7753098469391148,0.2011070688318214,0.4786373873576584,0.06867792043274579,0.4797860827549182,0.8039480376533614,0.1608370160678234,0.5622389410016857,0.8069639434124436,0.4227376360162899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biasesThree,0.2958371713752225,0.2768536019986042,0.22130868840356865,0.7915389840023532,0.9496198901698883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_4,0.0622834249816796,0.6403709275158206,0.35858869017394346,0.9910364316849017,0.8829506096420329,0.3452545726032721,0.20729819699106022,0.7389211931935793,0.16839890357316267,0.5837790571630995,0.6598549384120035,0.8009103048169663,0.5004552663863953,0.7560552030901411,0.035685051374898635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biasesFour,0.9963768416738131,0.8750245634506649,0.6632116665787333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_5,0.31323182040214503,0.4216417743744718,0.07992234086550143,0.9660874533962115,0.936926664946084,0.6743849041917654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FitnessValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
