,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Weights_1,0.4956878116663461,0.5737133161246611,0.15050465516895672,0.4826639362071925,0.8391032194351608,0.05467320709205281,0.7693265238374086,0.989279706750206,0.5442374694688067,0.6135019529630572,0.22241497607896654,0.5136568435203366,0.2978689705794383,0.5489194732300362,0.772142741886332,0.974039624687287,0.7975364862301386,0.9298591149629198,0.35045010816004696,0.5568180883774356,0.04711158970974627,0.3893013088577433,0.17319741557428392,0.17158022156263497,0.7348441704528147,0.4258768844103419,0.7800745694782206,0.3957935308943893,0.192847882886232,0.5691507014949045,0.8642882673453143,0.15377698997406752,0.20896991777166052,0.5511319444019042,0.1271368002723573,0.38341397120500653,0.44629523520273384,0.4420468793370316,0.6672923353216154,0.645560702733661,0.19718947227700112,0.5775334777317364,0.6215643294018657,0.47907931901191214,0.45585696478704907,0.13687094116993137,0.6521596575324896,0.010082453794863944,0.22549488432577613,0.27699002232390135,0.7961728279057323,0.3808633543483926,0.27927735077408766,0.5698537196072507,0.3813439042860558,0.39736184136192965,0.16572778999745175,0.25387068278632186,0.8199950348247624,0.8265142337787825,0.9361439926828498,0.1832907031098745,0.9289767844582497,0.5765706061392858,0.547590621620515,0.4705377873805515,0.07654107580185865,0.26970589388016764,0.19453993055253382,0.40739774387203787,0.32885293139066696,0.9496221314025421,0.0878669722059442,0.6419359156742659,0.323358186043744,0.566277485647152,0.9179709315656591,0.22964237738342386,0.9355925573096224,0.13166615498249634,0.21673589521895031,0.026399230710831834,0.38202665789034274,0.5304706695899059,0.5949967048167156,0.5974102264790385,0.2348171848945304,0.3503268810929022,0.2928176319224348,0.5381151708801297,0.2529136887971739,0.6076617222638707,0.024367134494449716,0.9005253580641873,0.1758415306048906,0.06891571432577037,0.7373820974510586,0.6655404836691049,0.7505009983674796,0.5606605078988515
Biases_1,0.4129908550009346,0.6688327368961912,0.018570791044602908,0.5865342072291001,0.40142802331590377,0.31305911370490713,0.5698259254535794,0.6731193753362386,0.7153130872299046,0.2534669205488689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_2,0.14437316251416465,0.4597410927368508,0.16818848917288776,0.9764316741355697,0.766589471915641,0.36396510929985026,0.29050406008613183,0.32968051331070014,0.8999264567180169,0.5181110801124852,0.9384399766803097,0.891791369889363,0.7278743697407895,0.09026694680038339,0.28216735993997943,0.7255716009601131,0.586433500838544,0.05946324833390204,0.09455133331129306,0.3220714806315401,0.40181645586778814,0.8910544878308077,0.8931639236699987,0.9744491211189638,0.14862479216821922,0.6520510002531088,0.09176457648113412,0.46617459076937007,0.25519619728833476,0.15478763638921111,0.08885697733004583,0.531796966114491,0.37578675560387154,0.4150467373268901,0.7007540607783291,0.5419973527407366,0.15040356245677455,0.466981183947465,0.7976661768993526,0.837456511705026,0.33487951726796983,0.34391484198166355,0.08983798208793137,0.11061549634782475,0.6521875128818843,0.6028388643778131,0.10189225475095487,0.5913116834900541,0.011642172266850492,0.5122943442197131,0.33958662091210157,0.9611125633760702,0.9423196986402999,0.9085057013747356,0.35036512902042716,0.8813381268810947,0.0031056742711550456,0.3627664886866907,0.7082633559415789,0.5051134146855829,0.18252248139316885,0.6553378241853854,0.9811138222726398,0.1943829458680546,0.4864866151318842,0.6045331740947677,0.3674340298243841,0.8768872456657631,0.5449273058444659,0.05804322436994902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biases_2,0.9382350897888336,0.29201319323278474,0.11595437185153834,0.6549086388622996,0.07277958969250964,0.03346541807457637,0.8540046648343746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_3,0.22429160219850763,0.3677032230472632,0.35180440867207163,0.8792268863503957,0.7949134475612486,0.5571646757360225,0.18759310932228979,0.9399522698482189,0.7391040127160148,0.08639779916460055,0.7536283072719229,0.24846422786607658,0.13093056937895653,0.5278639860724821,0.8304772312477403,0.9349968317036587,0.6642687300384822,0.7305207801678845,0.18066604836469735,0.18674226976009356,0.5733862690180563,0.952038453834149,0.42736655505461396,0.8901537187542629,0.9106608973346346,0.9793475431271443,0.9891262659980857,0.43355071467094397,0.028713415860822655,0.031147116186225454,0.2520389900366514,0.712664293767973,0.2008332355892638,0.09496825612178261,0.9160942622856509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biases_3,0.6143096632270443,0.7904714810175024,0.2345656194458129,0.007167357990267353,0.027195451840285823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_4,0.4435746523662132,0.8165188873196666,0.07696025719925803,0.9013301811015911,0.35077991037750045,0.7841337948843956,0.5134058080027514,0.6349688317679731,0.2544487330691806,0.9070476420397846,0.35840344168957394,0.9318267110728036,0.4608339400690258,0.25703780278836075,0.06490664224108511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biases_4,0.06836894463290921,0.7543993509242393,0.4875733854780204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_5,0.06269131084476331,0.8500989288620241,0.8812274842076743,0.4417096720867284,0.4953078378727235,0.7176109824211868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FitnessValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
