,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Weights_1,0.8212534504649869,0.9836426599040279,0.8456829041711933,0.8130850209440811,0.3136398913617394,0.5251667845393828,0.8349452844037883,0.8258338640388723,0.4056174293925199,0.9150827552234669,0.4330333829727423,0.7430209708291399,0.1488645049240167,0.9583294623657778,0.5001378691924239,0.7308090508092743,0.8038097376308623,0.515192189285794,0.6999061271069656,0.4433689881555736,0.07790076713885563,0.7337001543926457,0.43860457549662113,0.21957796549662423,0.8771258908505193,0.11315167446234187,0.16975237397275766,0.1287827481930387,0.3927074469044717,0.8724755031188297,0.33759659486191995,0.4900264019180761,0.45399366317768386,0.07434846757505142,0.7119126474199688,0.09321115063748875,0.2601555664503934,0.573291672398507,0.43257974460777193,0.13032290688646375,0.388722290697308,0.32357086825166614,0.5068135086354435,0.4572755941490674,0.5165901233921503,0.3634351093785865,0.9771902748671888,0.5621965286668613,0.15424278989797047,0.052404952261608684,0.6700925048740153,0.7766556849652029,0.9837856654061168,0.7835483000836999,0.311772442699203,0.7319164408819417,0.4676650630046709,0.41700919943215353,0.007952674653304848,0.0319239345122424,0.16982300465150002,0.11902606298114948,0.34811548092990685,0.7801928727778713,0.5826687514380098,0.7106097814049546,0.12049232734615656,0.9969527749385775,0.9768833372794512,0.21986858077216442,0.49278913604409014,0.14871708368146197,0.7662175454308071,0.011037410811327697,0.053894849077426144,0.732577427577248,0.951169970333767,0.28300780349168175,0.7351443630327731,0.33199928705243875,0.5817472782915489,0.9558130613514207,0.7679472030700528,0.6106589031249702,0.5559040982223248,0.9295376346802041,0.07486052589565173,0.2307110095454814,0.01912645713483052,0.5621206944250119,0.1557102708248289,0.4587710955708516,0.7243263983995117,0.738932381470832,0.8333626247388511,0.8974094584105082,0.721836113524123,0.6227848763468284,0.5154479695035413,0.2337235312419994
Biases_1,0.6936429468370487,0.6863556605516329,0.3879921445999944,0.34154227937581516,0.23186500716705116,0.7832833327314452,0.36063427059499886,0.24775004790699195,0.22977662225804218,0.5232549711124116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_2,0.3394861028241334,0.3958684507785324,0.6374360538925157,0.8092511233742977,0.0577863959218361,0.8752279550867722,0.9491090360382088,0.6965926739998862,0.0963644810482821,0.37241377794441943,0.09498700725678255,0.5239456432595991,0.10761820093169394,0.5634224295787289,0.888146571470456,0.37008182050895555,0.4402701827868687,0.2118706587813335,0.6110029687981582,0.3766736698650066,0.7424779562311591,0.452970249448705,0.11427361587090212,0.5141966435510562,0.10854774484777174,0.46436152482457926,0.9043621129746764,0.4809723958824137,0.1502187252034909,0.7929904315745349,0.7551519407052824,0.8106520514971178,0.6666789038276947,0.33796322930836176,0.9514353610331632,0.06346776694407374,0.06462481039049806,0.9662172223546892,0.5798569727618317,0.8387118871268271,0.9367583020218929,0.7674394064627872,0.9959956824697619,0.0940239971599448,0.6572770725785312,0.772135508867036,0.2613925687446612,0.8953010353231428,0.9357838933699155,0.20466853891765235,0.6952252305213985,0.3073118275202287,0.7891498389229382,0.9336301369158709,0.01769929806361137,0.43408328045520417,0.4684166725035067,0.15893750344351332,0.2270424426174209,0.685579352645206,0.10322111470841977,0.21462124585944187,0.9899155151558165,0.2930880550259891,0.8531746277445247,0.10258730341296352,0.27208327257437004,0.015655295777091238,0.9766030046309214,0.4879555788085921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biases_2,0.203966283592796,0.0550908799473383,0.4566438329472762,0.9530368845232413,0.3479645133136057,0.561280858450696,0.13480328702550837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_3,0.711051662369885,0.7350476979494753,0.4816645409563708,0.1888033426855682,0.6914613455437292,0.7880278771747828,0.1479171852286244,0.9374334493002457,0.42149140852019484,0.021767610209185384,0.40798206085064326,0.4197897285441322,0.011912732897909284,0.06386915501833512,0.7493781833131231,0.6176774630621552,0.15969844323460902,0.7169380368049082,0.07604066244391372,0.9283443805966215,0.8386932447415237,0.7616075823622013,0.31091901269737354,0.4944256757468525,0.8047057623455697,0.8656655693980219,0.7911452617200727,0.30881910356903386,0.03640357258701965,0.3232242059989274,0.8145392627952054,0.38355831421930364,0.28773794345990333,0.9365107733216004,0.8418964027086382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biases_3,0.9429144859864035,0.846472790796633,0.9563959822912843,0.15839530204132735,0.28913608010058856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_4,0.09377553601267186,0.5118865839866407,0.9379345704722458,0.4650801098632189,0.5965818049275861,0.5049821846839868,0.8314665349101467,0.2966275312101958,0.42110332531810757,0.2014174578106862,0.45552119413685455,0.9008839917583149,0.07575120939189117,0.09404770551893715,0.20433534242929496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biases_4,0.04411280860763145,0.752594677121665,0.36284046543212045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_5,0.4491196920725089,0.6387696199731974,0.825392794125051,0.7573094682821326,0.3412361002256017,0.36256568800373856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FitnessValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
