,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Weights_1,0.28456498701250066,0.9506881192101885,0.9520265678089623,0.04513118232011504,0.5567239513534445,0.7062541334163744,0.5576641354474747,0.22133821591099045,0.7220747030958092,0.46374105464757576,0.5198451189571133,0.8754915487531199,0.12137082599680282,0.7692540393153374,0.4042548876194231,0.11138893991907073,0.45395648790330145,0.9431651910201108,0.4739554709261675,0.00804291784854394,0.5026529249823781,0.5803218124990615,0.4897867896645982,0.15531420984738353,0.0028576188957342152,0.23657800984403565,0.8813983414565774,0.1447704595377748,0.6260458551762422,0.9726820899629438,0.2552118289474644,0.38677865272004996,0.7208033579081912,0.9823564101880499,0.37488625729760416,0.599781024365492,0.8747163020518034,0.9990012576207157,0.8187033666800778,0.08791983915517532,0.5990407359046743,0.8576304909893838,0.3936677312518888,0.5797801379767933,0.8845619284048704,0.6906364774919046,0.8553838882333179,0.5407942657965418,0.7470211804314653,0.7520522099329517,0.7899692857163443,0.9782892940595345,0.8854228881850275,0.5341118544616313,0.6753528600441443,0.12136525337228432,0.8154215573443544,0.6236488341233704,0.61227362599122,0.6152775852094636,0.3688721329080873,0.17816721643814415,0.7635198376685739,0.9961609881751334,0.951257876595644,0.8077153606373136,0.6965351352712383,0.47890306567862717,0.851387813098683,0.2344145745636651,0.08071275534587397,0.11075968112258683,0.1038769574401458,0.44254519898803135,0.026038775032892092,0.41411500049738803,0.4347910086050878,0.05425394598226352,0.08912021687904759,0.6105106417899456,0.8419264016790027,0.5206371669632954,0.6397895809281746,0.3382272991682813,0.18301425014223638,0.2750359239768575,0.4848752463253264,0.266958854306349,0.08997140550338789,0.4805507716205869,0.2489570703145093,0.42764009947650317,0.19950102432202388,0.6906106362972926,0.09470569623458214,0.30087594044500443,0.028870754059326376,0.8368465723957103,0.7431644347493342,0.7842084466273023
Biases_1,0.13493720396121145,0.7577498859444496,0.3793733898781312,0.9176776260011342,0.922581042036753,0.3750001330944368,0.5782162155853897,0.28015154243018414,0.49962668747149663,0.3161090312521624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_2,0.06124689607700473,0.7155550546443312,0.20825359212997918,0.9804051325662554,0.14325482873539175,0.5731484052776141,0.3155829561217047,0.49787702457747685,0.613189679276631,0.6851178788780342,0.40012889480833136,0.6684318147570043,0.3900679120997015,0.8432154140949778,0.8248181726122389,0.7708108481040772,0.7320916580641695,0.22073056775246058,0.045204949357619095,0.36630608836736367,0.480536355674518,0.784453100312932,0.26053299445790445,0.1552188755852958,0.3312137261653826,0.7899430956617995,0.6738650776391572,0.8187512975620078,0.6976779405170643,0.8752028099002526,0.058490553950950486,0.8106295702947849,0.36005859651463934,0.3299358337349583,0.5352937548893005,0.38846273343463744,0.30633959744623607,0.7024968207011814,0.744276224483516,0.8685426011908873,0.9253491098099285,0.7044456940335747,0.2972479306608915,0.853737324421945,0.30906511382650337,0.8317120169306026,0.7271944129485481,0.1840605175712524,0.3562073091013971,0.03620768318152745,0.2146608293926494,0.40585661788615424,0.43918361378195114,0.5170352512218657,0.36734775077078496,0.9035797231276338,0.5997473087360602,0.15831607907017287,0.3226598684562598,0.35778642998097554,0.6495880409852788,0.6290670109337868,0.8959429379901623,0.5729005557607789,0.6002039851034476,0.5398445590441773,0.6055684044822093,0.011564342940698413,0.9274256900035032,0.6072275492504953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biases_2,0.513421598219345,0.38790401955486176,0.7880349548797729,0.09325984116702002,0.9635398048549916,0.90189932110761,0.899236983350894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_3,0.5138887444970924,0.7074317244528248,0.3223981555846772,0.6893496168117177,0.893005677600625,0.32196010919492135,0.16448560264614764,0.40508360546309097,0.653500337206742,0.4976802838183133,0.9704547926053921,0.02090659801819794,0.899784046070209,0.4126951806681032,0.11370199161564254,0.16269545989992296,0.962329648946227,0.013253721050924039,0.7320817658062415,0.05271268332675216,0.11702733248244379,0.8221782442661377,0.7603546149462732,0.7592279423613423,0.6587834425141261,0.5876424572773329,0.3014643682797229,0.5240549396747249,0.5324091534225172,0.12441952093738917,0.9171368356669871,0.2602341892532397,0.286369559901411,0.17605684891879747,0.718881569247505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biases_3,0.6525743566924844,0.14322119479651463,0.27332046115212794,0.5701032238911821,0.9237619848113314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_4,0.9839734517180432,0.7528453567603159,0.3949594412112003,0.5762887932860647,0.32790760038888456,0.4706102593254027,0.3361626804727199,0.257827492006379,0.6958816382643829,0.17142158517391404,0.4954006576297959,0.4849416133669613,0.5904573134394893,0.6430682346881533,0.7516052256918915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biases_4,0.03908847744062549,0.11612011651073173,0.7026941527833606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_5,0.8243372767704511,0.021735566800955897,0.8388413705435933,0.9744798063911064,0.8281610259495309,0.8255038106820727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FitnessValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
