,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Weights_1,0.22690986609556973,0.27016285599959367,0.37897351060279105,0.8001123099112138,0.43797402611627767,0.626495946024882,0.3537341813186795,0.8284563089404655,0.2743575953336418,0.8876219421089642,0.34337412523703614,0.43797512866340205,0.5283641311803382,0.7127237489077469,0.27810121995682524,0.6569222534721908,0.5470371849529851,0.765383727870489,0.6816034194010615,0.4186342034620226,0.367442226415961,0.722192828802902,0.373103293052235,0.06769984904511461,0.484621319695659,0.7153549116320116,0.5371771597454741,0.2839905707222937,0.7784787849581729,0.8733828350719752,0.2890418406274966,0.9852746743916815,0.6989670424975374,0.22997285749592566,0.664236866825822,0.8923111024623057,0.3477146692499019,0.588252203163092,0.6051068522197466,0.8408138168360599,0.006866402728361476,0.9073140836207497,0.09627697045278671,0.48521216029329894,0.8639126626599537,0.9967890272221973,0.1986020090562035,0.4660063560116222,0.44262414358471514,0.3129380494455616,0.8277436894591665,0.3114348656404281,0.2308338904741385,0.20560018172256622,0.678696561888636,0.5965764446815565,0.24477376157606434,0.317433807971759,0.4427946345101912,0.8472407942374675,0.42230724840578415,0.4003722701875331,0.5869352201035986,0.2811741869276627,0.3140657831084037,0.6898399604275179,0.8264828352776642,0.9569249727421218,0.27039028635619156,0.4859654346294109,0.4910280971291108,0.954540677959981,0.5242935881748924,0.6783537477948886,0.6906770784320707,0.8806541210540864,0.6013712440226353,0.04738587734902411,0.893376492019537,0.8999115869836674,0.09612762724048518,0.7721226278812783,0.9025240883168981,0.3387586133813112,0.26871658029686996,0.7466470544918693,0.5357473046566503,0.1722185702097725,0.6868940443473994,0.12259682098796898,0.04332959879479026,0.9746508693596311,0.8240742708154678,0.823597726178911,0.9903255766187331,0.3380060065341517,0.38947648945705016,0.9540709258296961,0.696275346833201,0.1371730349747875
biasesOne,0.42831539263439766,0.8752239705408508,0.05155113583461146,0.11121699790563178,0.7040734548171135,0.3789712838007836,0.5513613712466161,0.8530930286867385,0.4125179867125188,0.554693976201153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_2,0.2389029047737049,0.8830908105967098,0.9466677964749611,0.5651477186560706,0.504116593868417,0.8521629545023413,0.8957712502578389,0.12425930797200313,0.12196692801161957,0.4232437726485936,0.8619719348011564,0.9370610275242618,0.09492963739872384,0.040277193863804794,0.4409003033906711,0.5582687563359449,0.20016432951272844,0.5793133124155175,0.3111481987138921,0.2746903408834649,0.5226394899709178,0.6063026931120936,0.7738776795981538,0.9142101316257081,0.3833694739868335,0.827662750718271,0.5579034476588088,0.6933413924420776,0.7409120524000583,0.9369641834616262,0.46276831592874035,0.21325732245722862,0.3092472028724764,0.0020825822988356224,0.2568629453838118,0.8444640559109748,0.01566486554180846,0.2657273933844966,0.9244614154696802,0.7227622659381591,0.6152120818145237,0.7538427842116964,0.1388509613968023,0.5015767093863421,0.8988171360349078,0.4968747463941049,0.2580196684147653,0.6959572250989797,0.13755144428183874,0.6033838824958206,0.8485651236372534,0.29815057100632136,0.3036121709313967,0.4370638081914876,0.2012473116226957,0.1731642612099621,0.07697124681725431,0.29765285770016026,0.11805737154500262,0.2881265805386499,0.9963849702923566,0.05973402539717443,0.6866755231454484,0.8014754849010023,0.03713990157501257,0.09416307872915552,0.16732635160049314,0.5833038583721151,0.3850701555647058,0.4769193412256604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biasesTwo,0.6777434473396141,0.6337892816396263,0.7708949504900277,0.9708770520230744,0.12404665838561568,0.26748065456906545,0.5314188961967067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_3,0.4182709450097363,0.5135731531874096,0.6662108481999932,0.3590643993284891,0.12382019112781739,0.4924326327729721,0.5002581381778698,0.051201967488067934,0.7961691363963469,0.3949605422836817,0.5352086690116847,0.15692053576342724,0.4878990315220306,0.6664777092734483,0.5846429760879501,0.9464112758193864,0.8117876914362719,0.3372475483085221,0.0189123615941319,0.5348554545623253,0.6289528427566268,0.17884426018063138,0.5065883800796479,0.7044769977487456,0.7392237523190728,0.0036512515485433994,0.23326617011370898,0.6703050319097973,0.7697602035228017,0.34087042152934277,0.8449183182535449,0.6230054254841222,0.5439541893262304,0.2573254135448586,0.2726091039882711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biasesThree,0.12045887321666326,0.5814181992955934,0.6872772756965964,0.5694744399659327,0.3160763562166453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_4,0.4431749538691677,0.149070509860997,0.034541511615670206,0.989140633507687,0.5916240271936228,0.5588056268035587,0.1182874055873181,0.5139684319459982,0.15003217537050773,0.19379534181270086,0.44310773428296235,0.5459322270579416,0.9545481863910094,0.026338546224444093,0.5505102032958085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biasesFour,0.05806437421732613,0.20587939934435662,0.9892918302510723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_5,0.8666605555818478,0.07832647322321618,0.16658352332549475,0.14160984556849499,0.902282248731408,0.003300157430557671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FitnessValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
