,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Weights_1,0.3352844848354969,0.35968592490160634,0.2497929007009887,0.9581405147957079,0.17246463080050933,0.7336632281369891,0.4685703668558675,0.8143252151162896,0.3599215933826938,0.5507612429374924,0.9189437378407133,0.8463220430650721,0.30180433808057217,0.3331078174232196,0.43954510709771755,0.29716843251041236,0.36668296731320804,0.06165877659594843,0.3233206336478126,0.28298109699877727,0.4964772349048986,0.9529344007991013,0.7869418664890004,0.9363832076660563,0.9380546836053277,0.7912334588659103,0.25370401647352636,0.49210823647202073,0.9012633642553669,0.39808369615200956,0.23392629272140242,0.7099819900108996,0.9196178908646977,0.7291204261671971,0.1206525515131911,0.09361508514542771,0.8024637036936004,0.4542121336692406,0.347273162453423,0.3740521394591506,0.4751141731990519,0.2818523127293059,0.02730668604094788,0.9404586653315877,0.13395557684559856,0.6490321195299975,0.7240743686022395,0.46387395743547644,0.7270207410113939,0.3195619833033102,0.9897721765140968,0.5727525535320954,0.6945569203686913,0.48343836262062956,0.6664065958854414,0.06783354427412835,0.8007439401205707,0.8342945658894453,0.9291908309433953,0.09560007387718605,0.1723033952448071,0.35645817759798526,0.5102953640031044,0.1526721997753514,0.5699246002944353,0.7978624124090634,0.9254687310869611,0.3719791428369478,0.6446203033988324,0.4365667870753772,0.5860358579779021,0.556190986299425,0.6622442819039336,0.3672495789424258,0.4322990313747609,0.5981566447756471,0.7202281719857405,0.3888359974127059,0.18407171017962165,0.18258985765211466,0.31453845259528856,0.7383035738718506,0.07837515614462431,0.09950900580109567,0.9878237928018091,0.28411035976743215,0.4693104404559949,0.6478153461462067,0.9888571955200911,0.9016861304897809,0.8533279937134672,0.6427347872094276,0.5949594732107288,0.740667008743372,0.8210471748952091,0.5885117132237705,0.5862824872174367,0.376391440241149,0.681536176670936,0.3340717520801253
Biases_1,0.2705203847275792,0.2426192248589265,0.2077385684532782,0.7014764464325044,0.3482838583444433,0.6750300959944763,0.14545169044716577,0.39162728258320034,0.1899470929355277,0.2985576248182118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_2,0.0702679477044783,0.8877293329014123,0.21168066571177802,0.32361975848524216,0.9634527965324531,0.800217959059517,0.8988134517538087,0.6151392611721413,0.595169715092306,0.05304112385722315,0.76894602614438,0.8760582381228487,0.0808275163044111,0.27139216325164117,0.4224149269003079,0.8392349902808038,0.4523366201572936,0.9022087918471234,0.7904977954080806,0.29534238815437186,0.3619759273219211,0.5216937065859271,0.16034479849606775,0.2877859365993042,0.43763310383119625,0.541408093483314,0.060136844471619044,0.5548986011894669,0.4072141570002443,0.08645754938467787,0.5686820431359898,0.22412301747128782,0.14767243737345925,0.15284489181660266,0.356366795810772,0.24185161976049752,0.43717451657872575,0.21009043520813686,0.7712532830881355,0.05166548301874163,0.5902801414150537,0.9332029360396146,0.9769819614560264,0.1878438546634087,0.16856772287329835,0.12819778188669895,0.6596635665325311,0.5458558498657691,0.9255705390601028,0.8326825301174967,0.8404217493474272,0.2460068087700622,0.5882479637644349,0.6489974458335345,0.7246219187076333,0.9347986176628511,0.7019449723749468,0.5680707998972617,0.7769085251324709,0.8682781394229935,0.5293224184668885,0.604905034390915,0.4117665014298102,0.8328993499663406,0.9327172890544494,0.8416317534787964,0.5069108437492228,0.2639429691985409,0.35548051141240256,0.10152620402830048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biases_2,0.8142881331083267,0.4273938377166824,0.3013939559278448,0.6416208511099556,0.8539645729044077,0.48193195691791246,0.7039051835351957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_3,0.4204600659936004,0.48447628284235056,0.6304481667099892,0.5142035475678002,0.2041430908102947,0.2557696881610466,0.16047032810816464,0.5345746996156956,0.5388014864405318,0.4097621793573407,0.6310720297842012,0.6975237191625763,0.01053045969776556,0.11010014252789524,0.18187665782104445,0.06297389465506553,0.12862272277657338,0.1009298238591414,0.8495281144624925,0.40169921208204007,0.7561477771410046,0.5188338289131712,0.0031226916198217047,0.45446597175622494,0.6215725680647409,0.8015668683643525,0.74748032863292,0.852698783670538,0.28431506406479345,0.5898839052262859,0.016919024038541286,0.4272607957233532,0.6847155816035709,0.9987974526639055,0.8653456635012263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biases_3,0.5251406680807081,0.004335518895127399,0.568681554594928,0.5893162904006668,0.29537805257470184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_4,0.9389635745094842,0.09389741103486848,0.44219072084191224,0.4761518632893744,0.495930103613729,0.9686728247933164,0.03494063033146533,0.4613194250529554,0.12049804293614352,0.8652092981506891,0.29312982977495294,0.015629802303586904,0.7720769592492152,0.3117503510768379,0.2502351422202682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Biases_4,0.7828118545591243,0.8757332535413433,0.28453694099805105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_5,0.17326144130511112,0.5575367904649581,0.981626368003445,0.3578542001305246,0.5006436750125979,0.2087845709079228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FitnessValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
