,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Weights_1,0.298894440168317,0.7410290724422073,0.6836856120431576,0.23144041631211643,0.964265730597413,0.5044587916634737,0.9506256519778301,0.6520361092991094,0.6138745724163155,0.059433911698332675,0.17248001552904646,0.8571053043580038,0.7122526333697001,0.1295142390943016,0.45884151403346873,0.9931049113805389,0.7243145959035517,0.9738840237734144,0.0844851740429019,0.8595369290113936,0.2587038175668921,0.717352625207415,0.8510958029124572,0.583821025193676,0.042976277847034505,0.671965147634419,0.8111628959960597,0.5834973227536728,0.1016154654961734,0.6431631916027157,0.5010990696530595,0.9177942075052333,0.08580938856285647,0.7062637989283529,0.1539523446006008,0.574088742620371,0.9927835369706997,0.9983128985899002,0.6484652528164278,0.7433915426387043,0.38294178076595387,0.2194488870635869,0.17880566889525562,0.7459206451147781,0.523535188108536,0.33587960106738113,0.9188188475201116,0.45735119750621067,0.7607929646902181,0.9992687087789609,0.18082938585977104,0.5156857614143777,0.7125361985841965,0.4781223560285387,0.7072248659492205,0.8431832666259705,0.713656542174196,0.9542125348012834,0.1469933595928551,0.09077518116747407,0.6588248592666344,0.18310064837944628,0.3984102892283419,0.3099347883464634,0.7219516605063677,0.043116050611744505,0.5703555704192216,0.28051403766752536,0.34357044634410183,0.19529878428188618,0.4701272693904678,0.3604104941034387,0.8437598102619475,0.897281091589933,0.7285042422231708,0.7860599243301535,0.4718983983948213,0.7306551414677109,0.03452591613833755,0.3990863414747732,0.8582099419907641,0.1636734008686952,0.3753542188234249,0.3503954217187799,0.0013141850596263271,0.16387622181609351,0.1460044991874686,0.11536431041391437,0.635425854886883,0.5881272276458753,0.4475806591451087,0.952443581699092,0.9515506777639451,0.04783369475432231,0.2917779718717104,0.33213131894775727,0.06853524915074527,0.13503686467024656,0.1450219708190189,0.7869670287568106
biasesOne,0.592488811704573,0.7152364019685205,0.05737478580348376,0.020476071938536844,0.24960045662830332,0.6984411463657768,0.32623365790019654,0.0008921236276513422,0.08780132965667631,0.4309691602677477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_2,0.8987746038077705,0.8874255709122288,0.8056390674749496,0.7526034706361886,0.21814719116716896,0.6702237880499359,0.3227203861472353,0.7998682782910255,0.9770531858795213,0.30896170916115917,0.7934552170016446,0.48349265751515325,0.7644637326284143,0.26600562603446143,0.19036834169900063,0.7131600884415985,0.38677282262612445,0.2869687070261343,0.33991488681179627,0.33793997056964165,0.4645755056964008,0.5997250274439988,0.5222018920040535,0.3950392093137264,0.0320149363113722,0.7525703599074194,0.3051525531752233,0.6649942410631403,0.45650761672733753,0.15919332394111374,0.6518512588326351,0.33170050754878644,0.8171555928355321,0.56864028523712,0.32289057821613254,0.21087711895785455,0.5253740474367345,0.08285167509257418,0.7049757039936351,0.5162469510834021,0.2883576268512852,0.8768604913314175,0.4146504143246088,0.07737059877622832,0.9400411844765951,0.6314515973598598,0.3431982875651526,0.8920660621235897,0.7962999218042554,0.6778530989458207,0.4614502141309589,0.8712210385689657,0.7891557336741137,0.5183845468996345,0.30810410373265973,0.9109355172076926,0.1363004846941921,0.26989231995338026,0.09946621786312071,0.2810611678829057,0.8478377835614157,0.38155964270412435,0.32317593598060557,0.9527195016677478,0.5419389391225151,0.027634741212867797,0.038259021218658096,0.4174688496806991,0.6427475407673268,0.6271796990484785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biasesTwo,0.025192782879534636,0.215720831079118,0.0898154083675251,0.6441860267603707,0.5402219888121328,0.9691554460888532,0.953687406037881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_3,0.7169532246703647,0.4634548191737725,0.23214198494323401,0.70918509707187,0.07750056413924944,0.3574180913097421,0.336251844354875,0.9697228447044599,0.10427983487905856,0.20997221543340983,0.5702067125991612,0.8486896996927968,0.007078730842908887,0.9630121796948975,0.15763279838485644,0.35804498607301527,0.659001796617544,0.3017662550305912,0.9397686322640225,0.49335504614136416,0.24986051657894548,0.9935498441738456,0.7451061717797859,0.3385201837295734,0.31637570983599184,0.0215823660584179,0.002308165024510589,0.8242437714251445,0.2380232651927282,0.17099051577644775,0.2805507582073844,0.009053984000523596,0.5038579993247303,0.02361684156290711,0.5862251780010059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biasesThree,0.0063514822558563555,0.026384368922331425,0.6124127301038805,0.9345069898480054,0.8124062372395241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_4,0.07072087376901015,0.04879179857727589,0.40866305255712165,0.8572569394851274,0.9870572531353352,0.4516341003286145,0.113747599903672,0.6659466439851637,0.09218732357081705,0.21299590782305144,0.3751824823162849,0.9093586526269123,0.5766356986212343,0.7892601150754389,0.008452998297325487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biasesFour,0.5565906255819291,0.22139904364969787,0.769653010863434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_5,0.6064153225227537,0.1966621092963331,0.9298475767026206,0.011649186466325623,0.8023501138365676,0.7822803988336492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FitnessValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
