,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Weights_1,0.6984724724765872,0.27478718443381545,0.32518447790546556,0.5441275233845465,0.9466933201972376,0.41131238610769805,0.47185804138112164,0.9597407385025961,0.8752905775228511,0.24332145323415566,0.4736012654730555,0.9018111765930575,0.14234636655957256,0.37023357965856674,0.2370023417304402,0.6222973937658709,0.06472178720681532,0.9575373863171659,0.6907328576913513,0.4457474675276264,0.20403074578411007,0.8709307545396108,0.3271116350720693,0.8239191999014939,0.6977493925070833,0.9640014454543778,0.9806418801574263,0.11066864446203395,0.24742166872878513,0.542224093534446,0.9726203325003729,0.9770083230031893,0.7711259372514639,0.8440275584568181,0.32285050804390225,0.00014549534869923164,0.4693609848789241,0.886978574312577,0.9797972397987426,0.20169696191810604,0.18856792140000778,0.06197219258493747,0.5201202167429847,0.5965995253629339,0.8132469397906078,0.3949100070898103,0.38822367415821135,0.0914484954855026,0.9031579484266817,0.8763472742186745,0.1668943703742043,0.42358655441143667,0.14341467767040328,0.06017778985546529,0.7903268370844173,0.7653120931952805,0.776154082804687,0.33076952595454756,0.8435385803678165,0.2239444259041199,0.666472704646481,0.6450082728168803,0.5148229067205642,0.33277460589851604,0.4679863942032527,0.788823103109498,0.2539494022030305,0.25979681933348975,0.31461174919668466,0.8131421943925199,0.6584815992312961,0.20481460963248,0.7278395155778714,0.15059328167427954,0.8992403687877626,0.7348339893708815,0.9833340804077498,0.8441233841947982,0.30657208055013074,0.7700463690705939,0.02147346635995906,0.7539262831391391,0.3080811518523091,0.8253065717608006,0.08448975755790167,0.5246708525135177,0.12097619467075504,0.8645637147168885,0.014665414830204893,0.8543565215991594,0.20492353715502953,0.055399482794564414,0.5717993287411307,0.5270601479075779,0.1665519330512647,0.8719771901116018,0.38626680781107037,0.1567973503292086,0.6640914759980018,0.383676472676173
biasesOne,0.6368036493911657,0.9131975443061672,0.5213595608813889,0.5347972533195128,0.24289227976147676,0.3370399500891277,0.9513350062434137,0.564447587216346,0.8671148178013347,0.43742117261146873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_2,0.4898355979020237,0.9212054827759422,0.5115156273797186,0.8920151693218166,0.31414301687378177,0.8946477783796097,0.25014375560921054,0.09454971059448758,0.9111981448143461,0.7575913946750701,0.2738129319771717,0.04401589297392994,0.6431791629114754,0.8141783157460845,0.44913082611285016,0.7342152202540915,0.6919591746638637,0.9830727358439566,0.9263427524905004,0.5822905421079456,0.8736897648600983,0.058188471347390025,0.657262167237552,0.6482620630420739,0.11121249443676084,0.03263904106497295,0.475443465302989,0.8106190096717143,0.746816543975012,0.20339327257710538,0.572421485236938,0.9302680689901341,0.872806167428451,0.4292638599601841,0.21706438004043427,0.4088277396552038,0.7338570670569367,0.7568349936371302,0.20865396053306373,0.08152414705932698,0.39368002258794166,0.12577160544570232,0.34152606835714416,0.769894991826324,0.42328525793846583,0.329131747541744,0.9629657342095089,0.464207587103845,0.5663313240666643,0.7865925079363594,0.8840096626498931,0.15897421572831194,0.5386189276198134,0.3827292261635675,0.3497094828914229,0.376692046457063,0.8676783889560933,0.3967583943382964,0.7929691584193529,0.8176517726701842,0.04673373926449542,0.3514374365688928,0.5276651395944288,0.13167591793038003,0.8460748612159337,0.9427219103048845,0.5046983667013776,0.8113642184990243,0.319781296982513,0.23647681300333723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biasesTwo,0.8984197118843963,0.5231821904725109,0.6868488447459746,0.11164204446220705,0.28405729365417276,0.38822832483827885,0.3175210327258733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_3,0.15176191473348855,0.7096179768723542,0.7817373585017734,0.15619768866773043,0.9963128055799492,0.4270083681606368,0.4996076629843067,0.7291535616250555,0.7164922920501497,0.47523047605754865,0.5284264704862918,0.15976520123129023,0.30699523154654373,0.8639914150589066,0.06707664625199283,0.0714478994105302,0.6471022054430094,0.9304538979678878,0.22467965611789364,0.7239460095538243,0.586746692059558,0.26244179119220035,0.2256318170478363,0.4849564079953319,0.4394140724826354,0.08603985338433273,0.2807815657996082,0.4043467485578497,0.25090876737929213,0.20237257042413692,0.6632555888583186,0.598851466419053,0.6518895082295902,0.1871459556945485,0.13822591577649979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biasesThree,0.07025199050125808,0.15799352924866605,0.8897408567024854,0.5372393310440586,0.9402495985814763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_4,0.03639445606181946,0.7140976761538261,0.8338273161051438,0.6149354783859574,0.5947844153038845,0.33876544291467237,0.24990276389574206,0.2875806284731357,0.23621141497973253,0.5809059578051542,0.9447248223409817,0.5133952296012411,0.5142595250874258,0.5550504370607553,0.8622371799335992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biasesFour,0.07610636850854091,0.5595468242175213,0.21605341381809473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_5,0.8417730115553302,0.8047467717715897,0.9388551787016588,0.15499729459602396,0.9682192459920788,0.7159414185642571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FitnessValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
