,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Weights_1,0.8136919395057958,0.8238775385611173,0.11415815522205086,0.22025010624222774,0.4692796611929967,0.3549789692797227,0.39653088618823573,0.7185509527872056,0.29462395115887585,0.008494258582108172,0.10662845799631848,0.42150330835469074,0.23988866879877568,0.10578843447373398,0.597687116825507,0.26337911469868136,0.7179508207637566,0.43558322039926445,0.07275241897452467,0.6160540468578063,0.0535608832072304,0.7564191802948108,0.027162015940361717,0.5081823965493053,0.6204385137658055,0.09765234813851797,0.1052881777985053,0.6417433143289496,0.5741061073106689,0.9974787009075532,0.7450152396739457,0.14429839545125245,0.9397167007988907,0.37757785145007106,0.03169878818443872,0.3395546553361334,0.12554176532682937,0.47839993134380976,0.9208244477425525,0.633085239605455,0.009427058258120624,0.3797418195339839,0.7660897452843537,0.8365855169947991,0.5472305588933569,0.3699146073514107,0.4852269784376767,0.5956332177510649,0.7886431068724016,0.8395376434198761,0.06064529986209488,0.9013540478368954,0.16772959763753081,0.02608633285922768,0.469401101651027,0.7731772289786799,0.7078127653143383,0.380585807386845,0.8508472035920941,0.2727080739271738,0.13184755921832492,0.17393829464113675,0.5237331651520744,0.3472560497549205,0.8955611895711475,0.7927661462865195,0.4678052148620816,0.8066140767031144,0.0013370586980254728,0.22774263419558183,0.5419499216968995,0.8397169020715112,0.12054954485075664,0.02502207981974569,0.059600267173061106,0.7964806260477602,0.6236128204193091,0.883999005425919,0.4366077427546783,0.01871407647149359,0.9086245950850271,0.8004821251308527,0.8096435511706452,0.3043788076688444,0.3658666116821214,0.6014263837866349,0.7510516362019304,0.8018837908979546,0.17780040449748724,0.2769276756738227,0.16980515973114096,0.028306583314333,0.9382151953733715,0.3979129432996693,0.08820754567886813,0.40641398167485,0.9979491067538911,0.9339712578702993,0.19547735018481327,0.370552184390296
biasesOne,0.7826968544236302,0.1167224369499511,0.5335534052772886,0.9655003950143247,0.5467083376523822,0.3271584128326289,0.3238538270205922,0.8042114271699577,0.8053990439159375,0.38412353639402375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_2,0.6228643803625622,0.7304399603052677,0.04204874495110089,0.8470616540096816,0.7006041632435275,0.9175625892625272,0.8058471643392027,0.6199628919133405,0.7051028290535051,0.8545073457673106,0.07776424617134126,0.9238691961680265,0.8314717304025451,0.9175231844444491,0.984709295269371,0.9768726423572337,0.5772572468787049,0.9349484255861827,0.9529247849475446,0.7017842623794938,0.5059457516416553,0.5530452972630412,0.11207739799277816,0.8494856200176568,0.011212630612323471,0.7042163641925799,0.8988404432583169,0.7927274259669926,0.7705917349098776,0.8684143632074867,0.6021115991393342,0.6361142707888094,0.9874078919278558,0.8588469110840327,0.3019062583117622,0.16770072898695998,0.5484082892153156,0.3629331922201695,0.5268002533929833,0.896069466012598,0.9175429993260249,0.7570929733302979,0.9536675157537247,0.2574534684954899,0.5670037123063894,0.2669509642214989,0.4792029509584166,0.6643618458655765,0.8748720193608369,0.29886191821829833,0.7527921181947586,0.2542398186049152,0.018768412469118645,0.06256764480608912,0.6822538646848135,0.7074666444902956,0.959732325864935,0.028809698945252427,0.45955021001194596,0.5756289854199185,0.34942685193970924,0.5909417828044347,0.09005009690846799,0.4371488483443199,0.7686627128152036,0.8170930997063198,0.3610986694094953,0.8654533526160407,0.374256093896969,0.2952382373328314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biasesTwo,0.9670662720829242,0.15555163400861305,0.8487185949587769,0.26311266460462934,0.266529805239928,0.861359854174448,0.8608518274907956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_3,0.4052884205627494,0.025461688254852843,0.5432938721234987,0.6159427444265947,0.8175344537851089,0.9636238735593846,0.6147657000671417,0.3585563880719286,0.7374079604442437,0.13390975151271678,0.9029841785796655,0.7060806225560083,0.8586749595512708,0.6131342431710507,0.8022213661911225,0.7917973084200052,0.055616954092611914,0.7053775962442634,0.20270543195220303,0.3331333219211349,0.6481360499597795,0.5242191674992747,0.16896828079728443,0.4328673179838406,0.7406558032680185,0.20154743751059123,0.18623865004533025,0.04115622248099593,0.20283214883856093,0.7263478223580443,0.36095227917876227,0.5199476236230329,0.02416504739793135,0.7415631446620413,0.9314400378774295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biasesThree,0.4008176055833541,0.9844985646712954,0.15367335037024765,0.17546340782755265,0.10048493551569537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_4,0.6741201331190116,0.14775135346299684,0.3558040717319432,0.34662426343000785,0.12448246944023278,0.7236928537825034,0.40541571624616135,0.18225136073193282,0.44076480893664305,0.599084586469044,0.0911857943415072,0.48416233802238673,0.10824844376453158,0.20647547572468938,0.6095385102529242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
biasesFour,0.5263933105729209,0.06535493284632854,0.8891016856957972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weights_5,0.4844323170363406,0.9703893079632476,0.40499135067511227,0.2730353957180397,0.7040960037991189,0.45588111568581535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FitnessValue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
